scrape_date,scrape_timestamp,category,product_id,brand,price,mrp,availability,product_url,image_url,rating,discount,main_category,sub_category,ram,storage,display_inch,processor
2026-02-11,2026-02-11 09:11:06,laptops,225491,HP,158999,185000,Available,https://www.vijaysales.com/p/225491/hp-spectre-x360-2-in1-laptop-intel-core-ultra-7-32gb-ram-1tb-ssd-14-inch-35-6-cm-display-intel-arc-graphics-win-11-office-14-eu0556tu,https://vsprod.vijaysales.com/media/catalog/product/2/2/225491-image1_1.jpg,4,14.05,Computers and Laptops,Convertible Laptops,32.0,512.0,14.0,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,225311,Acer,62000,92990,Available,https://www.vijaysales.com/p/225311/acer-nitro-v-gaming-laptop-13th-gen-core-i5-16gb-ram-512gb-ssd-15-6-39-62-cm-nvidia-geforce-rtx-3050-graphics-win-11-msoffice-unqn9si003,https://vsprod.vijaysales.com/media/catalog/product/2/2/225311-image1_1.jpg,5,33.33,Computers and Laptops,Gaming Laptops,16.0,512.0,27.0,Apple M4
2026-02-11,2026-02-11 09:11:06,laptops,220211,HP,63990,90486,Unavailable,https://www.vijaysales.com/p/220211/hp-pavilion-x360-2-in-1-13th-gen-core-i5-16-gb-512-gb-ssd-14-inch-35-6-cm-intel-uhd-graphics-windows-11-ms-office-14-ek1074tu,https://vsprod.vijaysales.com/media/catalog/product/2/2/220211-image1.jpg,5,29.28,Computers and Laptops,Convertible Laptops,8.0,512.0,14.0,Intel Core i3
2026-02-11,2026-02-11 09:11:06,laptops,219825,Lenovo,59999,100690,Unavailable,https://www.vijaysales.com/p/219825/lenovo-ideapad-slim-5-14irl8-13th-gen-core-i5-16-gb-512-gb-ssd-14-inch-35-56-cm-intel-uhd-graphics-windows-11-ms-office-82xd003pin,https://vsprod.vijaysales.com/media/catalog/product/2/1/219825-image1_1.jpg,5,40.41,Computers and Laptops,Laptops,16.0,512.0,14.0,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,218313,HP,59490,84834,Unavailable,https://www.vijaysales.com/p/218313/hp-pavilion-15-eg3081tu-laptop-13th-gen-intel-core-i5-16-gb-ram-512-gb-ssd-15-6-inch-39-6-cm-display-intel-iris-xe-graphics-win-11-office,https://vsprod.vijaysales.com/media/catalog/product/2/1/218313-image1_1.jpg,4,29.87,Computers and Laptops,Laptops,16.0,512.0,15.6,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,218180,HP,62999,108000,Unavailable,https://www.vijaysales.com/p/218180/hp-victus-gaming-laptop-15-fa0998tx-12th-gen-core-i5-16gb-ram-512-gb-ssd-15-6-inch-39-62-cm-display-4-gb-rtx-graphics-win-11-office,https://vsprod.vijaysales.com/media/catalog/product/2/1/218180-image1_1.jpg,5,41.67,Computers and Laptops,Gaming Laptops,16.0,512.0,15.6,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,204097,HP,42000,68000,Unavailable,https://www.vijaysales.com/p/204097/hp-15s-fr5007tu-laptop-12th-gen-intel-core-i5-8-gb-ram-512-gb-ssd-15-6-inch-39-6-cm-display-intel-iris-xe-graphic-win-11-mso,https://vsprod.vijaysales.com/media/catalog/product/2/0/204097-image1_2.jpg,5,38.24,Computers and Laptops,Laptops,8.0,512.0,15.6,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,203152,TP-Link,599,899,Available,https://www.vijaysales.com/p/203152/tp-link-ub500-bluetooth-5-0-nano-usb-adapter-works-with-win-7-win-8-1-and-win-10,https://vsprod.vijaysales.com/media/catalog/product/2/0/203152-image1.jpg,5,33.37,Computers and Laptops,Wireless USB Adapters,16.0,512.0,13.3,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,226924,HP,52999,63000,Unavailable,https://www.vijaysales.com/p/226924/hp-all-in-one-desktop-13th-gen-core-i3-8gb-ram-512gb-ssd-27-inch-68-6-cm-intel-uhd-graphics-windows-11-ms-office-27cr0345in,https://vsprod.vijaysales.com/media/catalog/product/2/2/226924-image1_1.jpg,5,15.87,Computers and Laptops,Desktop,8.0,512.0,27.0,Apple M3
2026-02-11,2026-02-11 09:11:06,laptops,225382,Lenovo,63999,83000,Unavailable,https://www.vijaysales.com/p/225382/lenovo-idea-centre-all-in-one-f0gj00qpin-desktop-16gb-ram-1tb-ssd-27-inch-68-58-cm-fhd-ips-display-intel-uhd-graphics-windows-11,https://vsprod.vijaysales.com/media/catalog/product/2/2/225382-image1_1.jpg,4,22.89,Computers and Laptops,Desktop,16.0,512.0,27.0,Intel Core i3
2026-02-11,2026-02-11 09:11:06,laptops,220804,Lenovo,47499,64000,Unavailable,https://www.vijaysales.com/p/220804/lenovo-idea-centre-all-in-one-f0gj00c2in-desktop-8gb-ram-512-ssd-27-inch-68-58-cm-fhd-display-intel-uhd-graphics-windows-11,https://vsprod.vijaysales.com/media/catalog/product/2/2/220804_1_.jpg,5,25.78,Computers and Laptops,Desktop,8.0,512.0,27.0,Ryzen 7
2026-02-11,2026-02-11 09:11:06,laptops,235461,Apple,56900,59900,Unavailable,https://www.vijaysales.com/p/P235461/235461/apple-mu9d3hna-mac-mini-apple-m4-chip-10-core-cpu-10-core-gpu-16gb-ram-256gb-ssd-macos,https://vsprod.vijaysales.com/media/catalog/product/p/r/product_size_template_3__1.jpg,4,5.01,Computers and Laptops,iMac,16.0,256.0,13.6,Apple M4
2026-02-11,2026-02-11 09:11:06,laptops,235462,Apple,75900,79900,Unavailable,https://www.vijaysales.com/p/P235461/235462/apple-mu9e3hn-a-mac-mini-apple-m4-chip-10-core-cpu-10-core-gpu-16gb-ram-512gb-ssd-macos,https://vsprod.vijaysales.com/media/catalog/product/p/r/product_size_template_3_.jpg,4,5.01,Computers and Laptops,iMac,16.0,512.0,15.6,Apple M4
2026-02-11,2026-02-11 09:11:06,laptops,235522,Apple,56900,59900,Unavailable,https://www.vijaysales.com/p/235522/store-display-unit-apple-mu9e3hna-mac-mini-apple-m4-chip-10-core-cpu-10-core-gpu-16gb-ram-256gb-ssd-macos-1-year-onsite-go-warranty,https://vsprod.vijaysales.com/media/catalog/product/p/r/product_size_template_3__1_2.jpg,4,5.01,Computers and Laptops,iMac,16.0,256.0,15.6,Apple M4
2026-02-11,2026-02-11 09:11:06,laptops,235460,Apple,94900,99900,Unavailable,https://www.vijaysales.com/p/235460/apple-mu9e3hn-a-mac-mini-apple-m4-chip-10-core-cpu-10-core-gpu-24gb-ram-512gb-ssd-macos,https://vsprod.vijaysales.com/media/catalog/product/p/r/product_size_template_3__2.jpg,5,5.01,Computers and Laptops,iMac,24.0,512.0,16.0,Apple M4
2026-02-11,2026-02-11 09:11:06,laptops,235437,Apple,147000,154900,Available,https://www.vijaysales.com/p/235437/store-display-unit-apple-imac-10-core-apple-m4-chip-4-ports-16-gb-ram-256-gb-ssd-60-96-cm-24-inch-display-macos-mwv13hn-a-1-year-onsite-go-warranty,https://vsprod.vijaysales.com/media/catalog/product/2/3/235437_1.jpeg,5,5.1,Computers and Laptops,iMac,16.0,256.0,24.0,Apple M4
2026-02-11,2026-02-11 09:11:06,laptops,235433,Apple,139490,154900,Unavailable,https://www.vijaysales.com/p/235433/apple-imac-apple-m4-chip-10-core-cpu-16gb-ram-256gb-ssd-24-inch-60-96-cm-4-5k-retina-display-10-core-gpu-macos-blue,https://vsprod.vijaysales.com/media/catalog/product/2/3/235433_1_.jpg,4,9.95,Computers and Laptops,iMac,16.0,256.0,13.0,Apple M4
2026-02-11,2026-02-11 09:11:06,laptops,230869,Apple,99990,154900,Unavailable,https://www.vijaysales.com/p/230869/store-display-unit-apple-imac-8-core-apple-m3-chip-8-gb-ram-256-gb-ssd-24-inch-60-96-cm-display-10-core-gpu-macos-mqrq3hn-a-1-year-onsite-go-warranty,https://vsprod.vijaysales.com/media/catalog/product/2/3/230869n1.jpg,4,35.45,Computers and Laptops,iMac,8.0,256.0,15.6,Apple M3
2026-02-11,2026-02-11 09:11:06,laptops,222927,Apple,174900,174900,Unavailable,https://www.vijaysales.com/p/222927/apple-imac-apple-m3-chip-8-core-cpu-8gb-ram-512gb-ssd-24-inch-60-96-cm-4-5k-retina-display-10-core-gpu-macos-pink,https://vsprod.vijaysales.com/media/catalog/product/2/2/222927-image1_1.jpg,4,0.0,Computers and Laptops,iMac,8.0,512.0,15.3,Apple M3
2026-02-11,2026-02-11 09:11:06,laptops,222926,Apple,166890,174900,Unavailable,https://www.vijaysales.com/p/222926/apple-imac-apple-m3-chip-8-core-cpu-8gb-ram-512gb-ssd-24-inch-60-96-cm-4-5k-retina-display-10-core-gpu-macos-blue,https://vsprod.vijaysales.com/media/catalog/product/2/2/222926-image1_1.jpg,5,4.58,Computers and Laptops,iMac,8.0,512.0,15.6,Apple M3
2026-02-11,2026-02-11 09:11:06,laptops,222925,Apple,174900,174900,Unavailable,https://www.vijaysales.com/p/222925/apple-imac-apple-m3-chip-8-core-cpu-8gb-ram-512gb-ssd-24-inch-60-96-cm-4-5k-retina-display-10-core-gpu-macos-green,https://vsprod.vijaysales.com/media/catalog/product/2/2/222925-image1_1.jpg,4,0.0,Computers and Laptops,iMac,8.0,512.0,14.0,Apple M3
2026-02-11,2026-02-11 09:11:06,laptops,222924,Apple,167990,174900,Unavailable,https://www.vijaysales.com/p/222924/apple-imac-apple-m3-chip-8-core-cpu-8gb-ram-512gb-ssd-24-inch-60-96-cm-4-5k-retina-display-10-core-gpu-macos-silver,https://vsprod.vijaysales.com/media/catalog/product/2/2/222924-image1_1.jpg,4,3.95,Computers and Laptops,iMac,8.0,512.0,15.6,Apple M3
2026-02-11,2026-02-11 09:11:06,laptops,222923,Apple,154900,154900,Unavailable,https://www.vijaysales.com/p/222923/apple-imac-apple-m3-chip-8-core-cpu-8gb-ram-256gb-ssd-24-inch-60-96-cm-4-5k-retina-display-10-core-gpu-macos-pink,https://vsprod.vijaysales.com/media/catalog/product/2/2/222923-image1_1.jpg,4,0.0,Computers and Laptops,iMac,8.0,256.0,15.6,Apple M3
2026-02-11,2026-02-11 09:11:06,laptops,222922,Apple,120000,154900,Unavailable,https://www.vijaysales.com/p/222922/apple-imac-apple-m3-chip-8-core-cpu-8gb-ram-256gb-ssd-24-inch-60-96-cm-4-5k-retina-display-10-core-gpu-macos-blue,https://vsprod.vijaysales.com/media/catalog/product/2/2/222922-image1_1.jpg,4,22.53,Computers and Laptops,iMac,8.0,256.0,13.8,Apple M3
2026-02-11,2026-02-11 09:11:06,laptops,222921,Apple,154900,154900,Unavailable,https://www.vijaysales.com/p/222921/apple-imac-apple-m3-chip-8-core-cpu-8gb-ram-256gb-ssd-24-inch-60-96-cm-4-5k-retina-display-10-core-gpu-macos-green,https://vsprod.vijaysales.com/media/catalog/product/2/2/222921-image1_1.jpg,4,0.0,Computers and Laptops,iMac,8.0,256.0,15.6,Apple M3
2026-02-11,2026-02-11 09:11:06,laptops,222920,Apple,139990,154900,Unavailable,https://www.vijaysales.com/p/222920/apple-imac-apple-m3-chip-8-core-cpu-8gb-ram-256gb-ssd-24-inch-60-96-cm-4-5k-retina-display-10-core-gpu-macos-silver,https://vsprod.vijaysales.com/media/catalog/product/2/2/222920-image1_1.jpg,5,9.63,Computers and Laptops,iMac,8.0,256.0,16.0,Apple M3
2026-02-11,2026-02-11 09:11:06,laptops,222919,Apple,134900,134900,Unavailable,https://www.vijaysales.com/p/222919/apple-imac-apple-m3-chip-8-core-cpu-8gb-ram-256gb-ssd-24-inch-60-96-cm-4-5k-retina-display-8-core-gpu-macos-pink,https://vsprod.vijaysales.com/media/catalog/product/2/2/222919-image1_1.jpg,4,0.0,Computers and Laptops,iMac,8.0,256.0,15.6,Apple M3
2026-02-11,2026-02-11 09:11:06,laptops,222918,Apple,134900,134900,Unavailable,https://www.vijaysales.com/p/222918/apple-imac-apple-m3-chip-8-core-cpu-8gb-ram-256gb-ssd-24-inch-60-96-cm-4-5k-retina-display-8-core-gpu-macos-blue,https://vsprod.vijaysales.com/media/catalog/product/2/2/222918-image1_1.jpg,5,0.0,Computers and Laptops,iMac,8.0,256.0,14.0,Apple M3
2026-02-11,2026-02-11 09:11:06,laptops,222917,Apple,134900,134900,Unavailable,https://www.vijaysales.com/p/222917/apple-imac-apple-m3-chip-8-core-cpu-8gb-ram-256gb-ssd-24-inch-60-96-cm-4-5k-retina-display-8-core-gpu-macos-green,https://vsprod.vijaysales.com/media/catalog/product/2/2/222917-image1_1.jpg,4,0.0,Computers and Laptops,iMac,8.0,256.0,16.0,Apple M3
2026-02-11,2026-02-11 09:11:06,laptops,222916,Apple,110000,134900,Unavailable,https://www.vijaysales.com/p/222916/apple-imac-apple-m3-chip-8-core-cpu-8gb-ram-256gb-ssd-24-inch-60-96-cm-4-5k-retina-display-8-core-gpu-macos-silver,https://vsprod.vijaysales.com/media/catalog/product/2/2/222916-image1_1.jpg,5,18.46,Computers and Laptops,iMac,8.0,256.0,14.0,Apple M3
2026-02-11,2026-02-11 09:11:06,laptops,214105,Apple,74990,139900,Unavailable,https://www.vijaysales.com/p/214105/store-display-unit-apple-imac-24-mgpk3hna-apple-m1-chip-8-core-cpu-8gb-ram-256gb-ssd-24-inch-6096-cm-45k-retina-display-8-core-gpu-macos,https://vsprod.vijaysales.com/media/catalog/product/1/8/184533-1_1__1.jpg,5,46.4,Computers and Laptops,iMac,8.0,256.0,15.6,Apple M1
2026-02-11,2026-02-11 09:11:06,laptops,184533,Apple,74990,139900,Available,https://www.vijaysales.com/p/184533/store-display-unit-apple-imac-24-mgpk3hn-a-apple-m1-chip-8-core-cpu-8gb-ram-256gb-ssd-24-inch-60-96-cm-4-5k-retina-display-8-core-gpu-macos,https://vsprod.vijaysales.com/media/catalog/product/1/8/184533-1_1_.jpg,4,46.4,Computers and Laptops,iMac,8.0,256.0,14.2,Apple M1
2026-02-11,2026-02-11 09:11:06,laptops,173007,Apple,64990,119900,Unavailable,https://www.vijaysales.com/p/173007/store-display-unit-apple-imac-8th-gen-intel-core-i3-8-gb-ram-256-gb-ssd-21-5-inch-retina-4k-display-2gb-radeon-pro-555x-graphics-macos-mhk23hn-a-1-year-onsite-go-warranty,https://vsprod.vijaysales.com/media/catalog/product/1/7/173007_1.jpg,5,45.8,Computers and Laptops,iMac,8.0,256.0,15.0,Intel Core i3
2026-02-11,2026-02-11 09:11:06,laptops,237445,TP-Link,499,999,Available,https://www.vijaysales.com/p/237445/tp-link-tl-wn725n-150-mbps-wireless-nano-usb-adapter-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/237445_1_.jpg,5,50.05,Computers and Laptops,Wireless USB Adapters,48.0,512.0,15.6,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,225512,EDIFIER,5490,8490,Unavailable,https://www.vijaysales.com/p/P223156/225512/edifier-r33bt-active-bluetooth-computer-speakers-with-10w-rms-output-aux-bluetooth-connectivity-easy-controls-black,https://vsprod.vijaysales.com/media/catalog/product/2/2/225512-image1_1.jpg,5,35.34,Headphones and Speakers,Portable Speakers,8.0,512.0,16.2,Ryzen 3
2026-02-11,2026-02-11 09:11:06,laptops,238594,Apple,94990,99900,Available,https://www.vijaysales.com/p/P238593/238594/apple-macbook-air-m4-chip-13-inch-34-46-cm-13-6-16gb-256gb-skyblue-mc6t4hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238594_1_.jpg,5,4.91,Computers and Laptops,MacBook,16.0,512.0,13.6,Apple M3
2026-02-11,2026-02-11 09:11:06,laptops,238593,Apple,94990,99900,Available,https://www.vijaysales.com/p/P238593/238593/apple-macbook-air-m4-chip-13-inch-34-46-cm-13-6-16gb-256gb-midnight-mw123hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238593_1_.jpg,4,4.91,Computers and Laptops,MacBook,16.0,512.0,13.6,Ryzen 7
2026-02-11,2026-02-11 09:11:06,laptops,238592,Apple,94990,99900,Available,https://www.vijaysales.com/p/P238593/238592/apple-macbook-air-m4-chip-13-inch-34-46-cm-13-6-16gb-256gb-starlight-mw0y3hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238592_1_.jpg,4,4.91,Computers and Laptops,MacBook,16.0,512.0,13.6,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,246902,Apple,161990,169900,Available,https://www.vijaysales.com/p/P246899/246902/apple-macbook-pro-m5-chip-16gb-ram-512gb-ssd-14-inch-35-56-cm-liquid-retina-xdr-display-10-core-cpu-10-core-gpu-macos-silver-mde44hn-a,https://vsprod.vijaysales.com/media/catalog/product/m/a/macbook_pro_14-in_m5_silver_pdp_image_position_1__en-in_1.jpg,4,4.66,Computers and Laptops,MacBook,16.0,512.0,14.0,Ryzen 3
2026-02-11,2026-02-11 09:11:06,laptops,238591,Apple,94990,99900,Available,https://www.vijaysales.com/p/P238593/238591/apple-macbook-air-m4-chip-13-inch-34-46-cm-13-6-16gb-256gb-silver-mw0w3hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238591_1_.jpg,5,4.91,Computers and Laptops,MacBook,16.0,512.0,13.6,Ryzen 9
2026-02-11,2026-02-11 09:11:06,laptops,238597,Apple,110290,119900,Available,https://www.vijaysales.com/p/P238593/238597/apple-macbook-air-m4-chip-13-inch-34-46-cm-13-6-16gb-512gb-midnight-mw133hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238597_1_.jpg,4,8.02,Computers and Laptops,MacBook,8.0,512.0,13.6,Ryzen 9
2026-02-11,2026-02-11 09:11:06,laptops,238595,Apple,110290,119900,Available,https://www.vijaysales.com/p/P238593/238595/apple-macbook-air-m4-chip-13-inch-34-46-cm-13-6-16gb-512gb-silver-mw0x3hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238595_1_.jpg,4,8.02,Computers and Laptops,MacBook,16.0,512.0,13.6,Intel Core i7
2026-02-11,2026-02-11 09:11:06,laptops,238599,Apple,128690,139900,Unavailable,https://www.vijaysales.com/p/P238593/238599/apple-macbook-air-m4-chip-13-inch-34-46-cm-13-6-24gb-512gb-silver-mc6v4hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238602_1__1_1.jpg,4,8.01,Computers and Laptops,MacBook,16.0,512.0,13.6,Apple M1
2026-02-11,2026-02-11 09:11:06,laptops,238596,Apple,110290,119900,Available,https://www.vijaysales.com/p/P238593/238596/apple-macbook-air-m4-chip-13-inch-34-46-cm-13-6-16gb-512gb-starlight-mw103hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238596_1_.jpg,5,8.02,Computers and Laptops,MacBook,16.0,512.0,13.6,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,235523,Apple,114900,169900,Available,https://www.vijaysales.com/p/235523/store-display-unit-apple-macbook-pro-m4-chip-16gb-ram-512gb-ssd-142-inch-3597-cm-liquid-retina-xdr-display-10-core-cpu-10-core-gpu-macos-space-black-1-year-onsitego-warranty,https://vsprod.vijaysales.com/media/catalog/product/2/3/235491_5__1_1.jpg,4,32.37,Computers and Laptops,MacBook,16.0,512.0,14.2,Ryzen 7
2026-02-11,2026-02-11 09:11:06,laptops,238606,Apple,114900,124900,Available,https://www.vijaysales.com/p/P238593/238606/apple-macbook-air-m4-chip-15-inch-38-91-cm-15-3-16gb-256gb-skyblue-mc7a4hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238606_1_.jpg,4,8.01,Computers and Laptops,MacBook,16.0,512.0,15.3,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,238605,Apple,114900,124900,Available,https://www.vijaysales.com/p/P238593/238605/apple-macbook-air-m4-chip-15-inch-38-91-cm-15-3-16gb-256gb-midnight-mw1l3hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238605_1_.jpg,4,8.01,Computers and Laptops,MacBook,8.0,512.0,15.3,Intel Core i3
2026-02-11,2026-02-11 09:11:06,laptops,235474,Apple,72990,85900,Unavailable,https://www.vijaysales.com/p/P235474/235474/apple-macbook-air-m2-chip-16gb-ram-256gb-ssd-13-6-inch-34-46-cm-liquid-retina-display-8-core-cpu-8-core-gpu-macos-midnight,https://vsprod.vijaysales.com/media/catalog/product/m/i/midnight_1_.jpg,4,15.03,Computers and Laptops,MacBook,16.0,256.0,13.6,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,238598,Apple,110290,119900,Unavailable,https://www.vijaysales.com/p/P238593/238598/apple-macbook-air-m4-chip-13-inch-34-46-cm-13-6-16gb-512gb-skyblue-mc6u4hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238598_1_.jpg,4,8.02,Computers and Laptops,MacBook,16.0,512.0,13.6,Snapdragon X
2026-02-11,2026-02-11 09:11:06,laptops,238610,Apple,133290,144900,Available,https://www.vijaysales.com/p/P238593/238610/apple-macbook-air-m4-chip-15-inch-38-91-cm-15-3-16gb-512gb-skyblue-mc7c4hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238610_1_.jpg,4,8.01,Computers and Laptops,MacBook,16.0,512.0,15.3,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,238604,Apple,114900,124900,Available,https://www.vijaysales.com/p/P238593/238604/apple-macbook-air-m4-chip-15-inch-38-91-cm-15-3-16gb-256gb-starlight-mw1j3hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238604_1_.jpg,4,8.01,Computers and Laptops,MacBook,16.0,512.0,15.3,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,238609,Apple,133290,144900,Available,https://www.vijaysales.com/p/P238593/238609/apple-macbook-air-m4-chip-15-inch-38-91-cm-15-3-16gb-512gb-midnight-mw1m3hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238609_1_.jpg,4,8.01,Computers and Laptops,MacBook,48.0,512.0,15.3,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,238601,Apple,128690,139900,Unavailable,https://www.vijaysales.com/p/P238593/238601/apple-macbook-air-m4-chip-13-inch-34-46-cm-13-6-24gb-512gb-midnight-mc6a4hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238600_1__1.jpg,4,8.01,Computers and Laptops,MacBook,16.0,512.0,13.6,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,238608,Apple,133290,144900,Available,https://www.vijaysales.com/p/P238593/238608/apple-macbook-air-m4-chip-15-inch-38-91-cm-15-3-16gb-512gb-starlight-mw1k3hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238608_1_.jpg,4,8.01,Computers and Laptops,MacBook,8.0,512.0,15.3,Ryzen 5
2026-02-11,2026-02-11 09:11:06,laptops,235494,Apple,163990,189900,Unavailable,https://www.vijaysales.com/p/P235491/235494/apple-macbook-pro-m4-chip-16gb-ram-1tb-ssd-14-2-inch-35-97-cm-liquid-retina-xdr-display-10-core-cpu-10-core-gpu-macos-space-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/235491_5__2.jpg,5,13.64,Computers and Laptops,MacBook,16.0,512.0,14.2,Snapdragon X
2026-02-11,2026-02-11 09:11:06,laptops,238607,Apple,133290,144900,Available,https://www.vijaysales.com/p/P238593/238607/apple-macbook-air-m4-chip-15-inch-38-91-cm-15-3-16gb-512gb-silver-mw1h3hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238607_1_.jpg,4,8.01,Computers and Laptops,MacBook,16.0,256.0,15.3,Intel Core i7
2026-02-11,2026-02-11 09:11:06,laptops,246904,Apple,194990,209900,Unavailable,https://www.vijaysales.com/p/P246899/246904/apple-macbook-pro-m5-chip-24gb-ram-1tb-ssd-14-inch-35-56-cm-liquid-retina-xdr-display-10-core-cpu-10-core-gpu-macos-silver-mde64hn-a,https://vsprod.vijaysales.com/media/catalog/product/m/a/macbook_pro_14-in_m5_silver_pdp_image_position_1__en-in_2.jpg,5,7.1,Computers and Laptops,MacBook,24.0,512.0,14.0,Intel Core i3
2026-02-11,2026-02-11 09:11:06,laptops,246903,Apple,179990,189900,Unavailable,https://www.vijaysales.com/p/P246899/246903/apple-macbook-pro-m5-chip-16gb-ram-1tb-ssd-14-inch-35-56-cm-liquid-retina-xdr-display-10-core-cpu-10-core-gpu-macos-silver-mde54hn-a,https://vsprod.vijaysales.com/media/catalog/product/m/a/macbook_pro_14-in_m5_silver_pdp_image_position_1__en-in.jpg,5,5.22,Computers and Laptops,MacBook,16.0,512.0,14.0,Intel Core i7
2026-02-11,2026-02-11 09:11:06,laptops,246901,Apple,194990,209900,Unavailable,https://www.vijaysales.com/p/P246899/246901/apple-macbook-pro-m5-chip-24gb-ram-1tb-ssd-14-inch-35-56-cm-liquid-retina-xdr-display-10-core-cpu-10-core-gpu-macos-space-black-mde34hn-a,https://vsprod.vijaysales.com/media/catalog/product/m/a/macbook_pro_14-in_m5_space_black_pdp_image_position_1__en-in_2.jpg,4,7.1,Computers and Laptops,MacBook,24.0,256.0,14.0,Intel Core i3
2026-02-11,2026-02-11 09:11:06,laptops,246900,Apple,179990,189900,Unavailable,https://www.vijaysales.com/p/P246899/246900/apple-macbook-pro-m5-chip-16gb-ram-1tb-ssd-14-inch-35-56-cm-liquid-retina-xdr-display-10-core-cpu-10-core-gpu-macos-space-black-mde14hn-a,https://vsprod.vijaysales.com/media/catalog/product/m/a/macbook_pro_14-in_m5_space_black_pdp_image_position_1__en-in.jpg,5,5.22,Computers and Laptops,MacBook,16.0,512.0,14.0,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,246899,Apple,161990,169900,Unavailable,https://www.vijaysales.com/p/P246899/246899/apple-macbook-pro-m5-chip-16gb-ram-512gb-ssd-14-inch-35-56-cm-liquid-retina-xdr-display-10-core-cpu-10-core-gpu-macos-space-black-mde04hn-a,https://vsprod.vijaysales.com/media/catalog/product/m/a/macbook_pro_14-in_m5_space_black_pdp_image_position_1__en-in_1.jpg,5,4.66,Computers and Laptops,MacBook,16.0,512.0,14.0,Ryzen 9
2026-02-11,2026-02-11 09:11:06,laptops,239839,Apple,114900,169900,Unavailable,https://www.vijaysales.com/p/239839/store-display-unit-apple-macbook-pro-m4-chip-16gb-ram-512gb-ssd-142-inch-3597-cm-liquid-retina-xdr-display-10-core-cpu-10-core-gpu-macos-silver-1-year-onsitego-warranty,https://vsprod.vijaysales.com/media/catalog/product/2/3/235492_5__1_1.jpg,4,32.37,Computers and Laptops,MacBook,16.0,512.0,14.2,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,238614,Apple,151690,164900,Unavailable,https://www.vijaysales.com/p/P238593/238614/apple-macbook-air-m4-chip-15-inch-38-91-cm-15-3-24gb-512gb-skyblue-mc7d4hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238614_1_.jpg,4,8.01,Computers and Laptops,MacBook,36.0,512.0,15.3,Snapdragon X
2026-02-11,2026-02-11 09:11:06,laptops,238613,Apple,151690,164900,Unavailable,https://www.vijaysales.com/p/P238593/238613/apple-macbook-air-m4-chip-15-inch-38-91-cm-15-3-24gb-512gb-midnight-mc6l4hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238613_1_.jpg,4,8.01,Computers and Laptops,MacBook,8.0,512.0,15.3,Intel Core i5
2026-02-11,2026-02-11 09:11:06,laptops,238612,Apple,151690,164900,Unavailable,https://www.vijaysales.com/p/P238593/238612/apple-macbook-air-m4-chip-15-inch-38-91-cm-15-3-24gb-512gb-starlight-mc6k4hn-a,https://vsprod.vijaysales.com/media/catalog/product/2/3/238612_1_.jpg,5,8.01,Computers and Laptops,MacBook,16.0,512.0,15.3,Intel Core i5
