scrape_date,scrape_timestamp,category,sku,title,brand,price,mrp,vsp,availability,product_url,image_url,categories,rating,review_count
2026-02-10,2026-02-10 15:07:48,television,231930,SANSUI 80 cm (32 inch) HD Ready LED TV | A+ Panel | 60 Hz Refresh Rate | HDMI & USB Ports | Slim Bezel-Less Design | Vibrant Colour & Clear Picture (JSY32NSHDF),Sansui,8990,17990,8990,Available,https://www.vijaysales.com/p/231930/sansui-led-jsy32nshdf,https://vsprod.vijaysales.com/media/catalog/product/2/3/231930-image.jpg,Electronics > Television and Entertainment > Televisions > HD,,
2026-02-10,2026-02-10 15:07:48,television,234496,SANSUI 80 cm (32 inch) HD Smart QLED TV | Coolita OS | Dolby Audio | Bezel-Less Design | A+ Display | HDMI & USB Ports | Screen Sharing (JSS32CSQLED),Sansui,10990,20990,10990,Available,https://www.vijaysales.com/p/234496/sansui-80-cm-32-inches-hd-smart-google-qled-tv-with-dolby-audio-jss32csqled,https://vsprod.vijaysales.com/media/catalog/product/2/3/234496_1_.jpg,Electronics > Television and Entertainment > Televisions > HD,,
2026-02-10,2026-02-10 15:07:48,television,242146,"LG 80cm (32 Inch) HD Smart TV - webOS, α5 Gen6 AI Processor with AI Brightness, HDR10 / HLG, AI Sound, Intelligent Voice Recognition, 32LR570B6LA",LG,13990,21240,13990,Available,https://www.vijaysales.com/p/242146/lg-80cm-32-inch-hd-smart-tv-webos-23-a5-gen6-ai-processor-with-ai-brightness-hdr10-hlg-ai-sound-intelligent-voice-recognition-32lr570b6la,https://vsprod.vijaysales.com/media/catalog/product/2/4/242146_1.jpg,Electronics > Television and Entertainment > Televisions > HD,,
2026-02-10,2026-02-10 15:07:48,television,239914,"Sony BRAVIA 2 139 cm (55 Inch) 4K Ultra HD LED Google TV - 4K Processor X1, HDR10/HLG, Dolby™ Atmos, Chromecast Built-In, K-55S25M2",Sony,62500,91900,62500,Available,https://www.vijaysales.com/p/P239913/239914/sony-bravia-2-139-cm-55-inch-4k-ultra-hd-led-google-tv-4k-processor-x1-hdr10-hlg-dolbytm-atmos-chromecast-built-in-k-55s25m2,https://vsprod.vijaysales.com/media/catalog/product/2/3/239914_1_.jpg,Electronics > Television and Entertainment > Televisions > 4K Ultra HD,,
2026-02-10,2026-02-10 15:07:48,television,238219,"Sansui 80 cm (32 Inch) HD LED Google TV - HDR 10/HLG, Google Voice Assistant, Dolby Audio, JSWG32GSHD",Sansui,10990,21490,10990,Unavailable,https://www.vijaysales.com/p/238219/sansui-80-cm-32-inch-hd-led-google-tv-hdr-10-hlg-google-voice-assistant-dolby-audio-jswg32gshd,https://vsprod.vijaysales.com/media/catalog/product/2/3/238219_2_.jpg,Electronics > Television and Entertainment > Televisions > HD,,
2026-02-10,2026-02-10 15:07:48,television,239913,"Sony BRAVIA 2 M2 108 cm (43 Inch) 4K Ultra HD LED Google TV - 4K Processor X1, HDR10/HLG, Dolbyâ„¢ Atmos, Chromecast Built-In, K-43S25M2",Sony,41790,63900,41790,Available,https://www.vijaysales.com/p/P239913/239913/sony-bravia-2-108-cm-43-inch-4k-ultra-hd-led-google-tv-4k-processor-x1-hdr10-hlg-dolbytm-atmos-chromecast-built-in-k-43s25m2,https://vsprod.vijaysales.com/media/catalog/product/2/3/239913_1_.jpg,Electronics > Television and Entertainment > Televisions > 4K Ultra HD,,
2026-02-10,2026-02-10 15:07:48,television,238220,SANSUI 109 cm (43 inch) Full HD Bezel-Less Smart LED TV | Dolby Audio & Surround Sound | A+ Panel | 60Hz Refresh Rate |(JSWG43CSFHD),Sansui,18490,34640,18490,Available,https://www.vijaysales.com/p/238220/sansui-108-cm-43-inch-fhd-led-smart-tv-hdr-screen-sharing-arc-coax-dolby-audio-jswg43csfhd,https://vsprod.vijaysales.com/media/catalog/product/7/1/71kgo5nrnrl._sl1500_.jpg,Electronics > Television and Entertainment > Televisions > Full HD,,
2026-02-10,2026-02-10 15:07:48,television,237494,"Sony BRAVIA 3 108 cm (43 Inch) 4K Ultra HD LED Google TV - HDR10/HLG, Dolby Vision, Dolby Atmos, 4K HDR Processor X1, K-43S30",Sony,60990,91900,60990,Available,https://www.vijaysales.com/p/P237494/237494/sony-bravia-3-108-cm-43-inch-4k-ultra-hd-led-google-tv-hdr10-hlg-dolby-vision-dolby-atmos-built-in-mic-k-43s30,https://vsprod.vijaysales.com/media/catalog/product/2/3/237494_1.jpg,Electronics > Television and Entertainment > Televisions > 4K Ultra HD,,
2026-02-10,2026-02-10 15:07:48,television,243549,SANSUI 165 cm (65 inch) 4K Ultra HD QLED Smart Google TV | HDR10+/HLG & Dolby Vision | MEMC with 120 Hz HSR | Dolby Atmos & Screen Sharing | Google Assistant | Bezel-Less LED Display (JSW65UG23Q),Sansui,54990,74690,54990,Available,https://www.vijaysales.com/p/243549/sansui-4k-qled-series-165cm-65-inch-4k-ultra-hd-qled-smart-google-tv-hdr10-hlg-dolby-vision-memc-dolby-atmos-screen-sharing-google-assistant-jsw65ug23q,https://vsprod.vijaysales.com/media/catalog/product/2/4/243549_1_.jpg,Electronics > Television and Entertainment > Televisions > 4K Ultra HD,,
2026-02-10,2026-02-10 15:07:48,television,231120,"Sony BRAVIA 3 139 cm (55 Inch)) 4K Ultra HD LED Google TV - HDR10/HLG, Dolby Vision, Dolby Atmos, 4K HDR Processor X1, K-55S30",Sony,72800,118900,72800,Available,https://www.vijaysales.com/p/P237494/231120/sony-ultra-hd-4k-tv-55-inch-139-cm-with-dolby-atmos-and-bass-reflex-speaker-k55s30-black,https://vsprod.vijaysales.com/media/catalog/product/2/3/231120-image.jpg,Electronics > Television and Entertainment > Televisions > 4K Ultra HD,,
