scrape_date,scrape_timestamp,category,product_id,brand,price,mrp,availability,product_url,image_url,rating,discount,main_category,sub_category,capacity_litres,star_rating,model_name
2026-02-03,2026-02-03 12:16:03,refrigerator,234327,Electrolux,71990,114990,Unavailable,https://www.vijaysales.com/p/234327/electrolux-529-litres-1-star-frost-free-double-door-inverter-refrigerator-with-door-alarm-eventemp-cooling-system-ebe5302c-s-stainless-steel,https://vsprod.vijaysales.com/media/catalog/product/2/3/234327_1_.jpg,4,37.39,Large Appliances,Double Door,496,1,"EBE5302C-S, Stainless Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,234326,Electrolux,57990,99990,Available,https://www.vijaysales.com/p/234326/electrolux-453-litres-1-star-double-door-frost-free-inverter-refrigerator-with-bottom-freezer-tastelockauto-tasteguard-tech-ebe4502c-s-stainless-steel,https://vsprod.vijaysales.com/media/catalog/product/2/3/234326_1_.jpg,4,42.0,Large Appliances,Double Door,425,1,"EBE4502C-S, Stainless Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,234325,Electrolux,62990,106990,Available,https://www.vijaysales.com/p/234325/electrolux-573-litres-1-star-frost-free-double-door-inverter-refrigerator-with-tastelockauto-even-temp-ete5700c-a-arctic-silver-steel,https://vsprod.vijaysales.com/media/catalog/product/2/3/234325_1__1_.jpg,4,41.13,Large Appliances,Double Door,537,1,"ETE5700C-A, Arctic Silver Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,234324,Electrolux,45990,93990,Unavailable,https://www.vijaysales.com/p/234324/electrolux-461-litres-1-star-frost-free-double-door-inverter-refrigerator-with-taste-lock-auto-eventemp-function-etb4600c-a-arctic-silver,https://vsprod.vijaysales.com/media/catalog/product/2/3/234324_1__1_.jpg,5,51.07,Large Appliances,Double Door,431,1,"ETB4600C-A, Arctic Silver"
2026-02-03,2026-02-03 12:16:03,refrigerator,234323,Electrolux,42990,76990,Unavailable,https://www.vijaysales.com/p/234323/electrolux-360-litres-2-star-frost-free-double-door-inverter-refrigerator-with-tastelockauto-360-degree-cooling-etb3700k-h-glossy-black-steel,https://vsprod.vijaysales.com/media/catalog/product/2/3/234323_1__1_1.jpg,4,44.16,Large Appliances,Double Door,341,2,"ETB3700K-H, Glossy Black Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,231851,Samsung,184990,244000,Available,https://www.vijaysales.com/p/231851/samsung-650-litres-4-door-convertible-french-door-refrigerator-with-triple-cooling-precise-cooling-power-cool-power-freeze-slide-in-shelf-ai-energy-mode-rf65db90bd12-clean-white,https://vsprod.vijaysales.com/media/catalog/product/2/3/231851_1_.jpg,4,24.18,Large Appliances,Side By Side,650,2,"RF65DB90BD12, Clean White"
2026-02-03,2026-02-03 12:16:03,refrigerator,230574,Godrej,31990,48090,Available,https://www.vijaysales.com/p/230574/godrej-308-litres-2-star-double-door-inverter-frost-free-refrigerator-4-in-1-convertible-modes-ai-tech-nano-shield-technology-wide-shelves-rt-eonvibe-346b-rcit-steel-rush,https://vsprod.vijaysales.com/media/catalog/product/2/3/230574_1_.jpg,4,33.48,Large Appliances,Double Door,308,2,"RT EONVIBE 346B RCIT, Steel Rush"
2026-02-03,2026-02-03 12:16:03,refrigerator,230436,Panasonic,49990,97690,Unavailable,https://www.vijaysales.com/p/230436/panasonic-prime-convertible-bottom-mount-450-l-frost-free-double-door-refrigerator-with-6-stage-smart-inverter-nrbk468bgmn-mirror-glass,https://vsprod.vijaysales.com/media/catalog/product/2/3/230436-image.jpg,5,48.83,Large Appliances,Double Door,450,2,"NRBK468BGMN, Mirror Glass"
2026-02-03,2026-02-03 12:16:03,refrigerator,229927,Samsung,102990,160000,Available,https://www.vijaysales.com/p/229927/samsung-653-l-convertible-5-in-1-side-by-side-refrigerator-with-3-star-auto-open-door-rs76cb81a333-glam-deep-charcoal,https://vsprod.vijaysales.com/media/catalog/product/2/2/229927-image.jpg,5,35.63,Large Appliances,Side By Side,653,3,"RS76CB81A333, Glam Deep Charcoal"
2026-02-03,2026-02-03 12:16:03,refrigerator,229926,Samsung,104490,160000,Available,https://www.vijaysales.com/p/229926/samsung-653l-bespoke-convertible-5in1-side-by-side-refrigerator-with-3-star-twin-cooling-plus-digital-inverter-compressor-rs76cb81a312-clean-white,https://vsprod.vijaysales.com/media/catalog/product/2/2/229926-image.jpg,4,34.69,Large Appliances,Side By Side,653,3,"RS76CB81A312,Clean White"
2026-02-03,2026-02-03 12:16:03,refrigerator,229925,Samsung,349990,509000,Unavailable,https://www.vijaysales.com/p/229925/samsung-809-litres-bespoke-4-door-flex-family-hub-french-door-refrigerator-with-81-3-cm-screen-ai-vision-inside-auto-open-door-dual-auto-ice-maker-rf71db9950qd-clean-charcoal-stainless-steel,https://vsprod.vijaysales.com/media/catalog/product/2/2/229925_1_.jpg,5,31.24,Large Appliances,Side By Side,809,2,"RF71DB9950QD, Clean Charcoal + Stainless Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,229924,Samsung,159990,226000,Available,https://www.vijaysales.com/p/229924/samsung-650-litres-convertible-frost-free-french-door-refrigerator-with-triple-cooling-flex-zone-power-cool-power-freeze-slide-in-shelf-ai-energy-mode-rf65dg90bdsg-black-caviar,https://vsprod.vijaysales.com/media/catalog/product/2/2/229924_1__1.jpg,5,29.21,Large Appliances,Side By Side,650,2,"RF65DG90BDSG, Black Caviar"
2026-02-03,2026-02-03 12:16:03,refrigerator,227829,LG,18990,21399,Unavailable,https://www.vijaysales.com/p/227829/lg-201-litres-3-star-single-door-direct-cool-refrigerator-with-stabilizer-free-operation-gl-b211held-emareld-lotus,https://vsprod.vijaysales.com/media/catalog/product/2/2/227829-image1.jpg,5,11.26,Large Appliances,Single Door,201,3,"GL-B211HELD, Emareld Lotus"
2026-02-03,2026-02-03 12:16:03,refrigerator,227827,LG,20990,26199,Unavailable,https://www.vijaysales.com/p/227827/lg-201-litres-5-star-direct-cool-single-door-refrigerator-with-antibacterial-gasket-scarlet-euphoria,https://vsprod.vijaysales.com/media/catalog/product/2/2/227827-image1.jpg,4,19.88,Large Appliances,Single Door,201,5,Scarlet Euphoria
2026-02-03,2026-02-03 12:16:03,refrigerator,227610,LG,399990,449999,Unavailable,https://www.vijaysales.com/p/227610/lg-617-litres-3-stat-multi-door-frost-free-refrigerator-with-instaview-thinq-wi-fi-door-alarm-smart-diagnosis-gr-a24fdmmb,https://vsprod.vijaysales.com/media/catalog/product/2/2/227610-image1.jpg,5,11.11,Large Appliances,Side By Side,617,3,GR-A24FDMMB
2026-02-03,2026-02-03 12:16:03,refrigerator,227558,Liebherr,52990,78990,Unavailable,https://www.vijaysales.com/p/227558/liebherr-428-litres-2-star-double-door-frost-free-refrigerator-with-easyfresh-technology-duocooling-spice-boxes-tebcsb-4255-cobalt-steel,https://vsprod.vijaysales.com/media/catalog/product/2/2/227558_ref_1_.jpg,5,32.92,Large Appliances,Double Door,428,2,"TEBcsB 4255, Cobalt Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,226093,Whirlpool,44800,76450,Unavailable,https://www.vijaysales.com/p/226093/whirlpool-intellifresh-467-litres-2-star-frost-free-double-door-inverter-refrigerator-with-5-in-1-convertible-modes-ifinvcnv515so2sz-steel-onyx,https://vsprod.vijaysales.com/media/catalog/product/2/2/226093-image1_1.jpg,5,41.4,Large Appliances,Double Door,467,2,"IFINVCNV515SO2SZ, Steel Onyx"
2026-02-03,2026-02-03 12:16:03,refrigerator,226090,Whirlpool,17990,22350,Unavailable,https://www.vijaysales.com/p/226090/whirlpool-vitamagic-pro-192-litres-3-star-direct-cool-single-door-inverter-refrigerator-with-auto-defrost-technology-215vmproprm3sasz-alpha-steel,https://vsprod.vijaysales.com/media/catalog/product/2/2/226090-image1.jpg,5,19.51,Large Appliances,Single Door,192,3,"215VMPROPRM3SASZ, Alpha Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,224424,Panasonic,49990,89690,Unavailable,https://www.vijaysales.com/p/224424/panasonic-401-l-double-door-bottom-mount-refrigerator-with-2-star-prime-convertible-ai-econavi-6-stage-smart-inverter-nr-bk468bqkn-diamond-black,https://vsprod.vijaysales.com/media/catalog/product/2/2/224424-image.jpg,5,44.26,Large Appliances,Double Door,401,2,"NR-BK468BQKN, Diamond Black"
2026-02-03,2026-02-03 12:16:03,refrigerator,224388,Liebherr,15990,19490,Unavailable,https://www.vijaysales.com/p/224388/liebherr-191-litres-3-star-single-door-direct-cool-refrigerator-adjustable-shelves-led-lighting-2-25l-big-bottle-storage-ice-cube-tray-pocket-handle-dnpsic-1901-pure-silver-steel,https://vsprod.vijaysales.com/media/catalog/product/i/m/imgi_11_dnpsic_1901.jpg,4,17.96,Large Appliances,Single Door,191,3,"DNPsiC 1901 Pure, Silver Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,224351,Bluestar,8990,11990,Unavailable,https://www.vijaysales.com/p/224351/bluestar-47-litres-2-star-mini-bar-refrigerator-temperature-control-dial-reversible-door-silent-operation-led-lighting-mr60-gg,https://vsprod.vijaysales.com/media/catalog/product/2/2/224351_1_.jpg,5,25.02,Large Appliances,Single Door,47,2,MR60-GG
2026-02-03,2026-02-03 12:16:03,refrigerator,222638,Haier,51990,76490,Available,https://www.vijaysales.com/p/P222638/222638/haier-445-litres-2-star-double-door-frost-free-inverter-refrigerator-with-14-in-1-convertible-magic-cooling-hrb-4952bgk-p-graphite-black,https://vsprod.vijaysales.com/media/catalog/product/2/2/222638-pdp_1_.jpg,4,32.03,Large Appliances,Double Door,445,2,"HRB-4952BGK-P, Graphite Black"
2026-02-03,2026-02-03 12:16:03,refrigerator,222379,LG,97990,129899,Unavailable,https://www.vijaysales.com/p/P222377/222379/lg-650-l-side-by-side-door-convertible-refrigerator-with-door-cooling-hygiene-fresh-gl-b257epz3-shiny-steel,https://vsprod.vijaysales.com/media/catalog/product/2/2/222379-image1_1.jpg,5,24.56,Large Appliances,Side By Side,650,5,"GL-B257EPZ3, Shiny Steel"
2026-02-03,2026-02-03 12:16:03,refrigerator,222377,LG,114990,147199,Available,https://www.vijaysales.com/p/P222377/222377/lg-650-litres-side-by-side-door-convertible-inverter-refrigerator-with-smart-diagnosis-hygiene-fresh-gl-b257dbm3-black-mirror,https://vsprod.vijaysales.com/media/catalog/product/g/l/gl-b257dbm3_1.jpg,4,21.88,Large Appliances,Side By Side,650,2,"GL-B257DBM3, Black Mirror"
