scrape_timestamp,category,product_id,brand,price,mrp,discount,rating,availability,product_url,image_url,main_category,sub_category
02-02-2026 10:51,tvs,239879,LG,32899,48790,32.57,4,Available,https://www.vijaysales.com/p/239879/lg-108-cm-43-inch-4k-ultra-hd-ai-ua75-smart-tv-webos-25-a7-ai-processor-4k-gen8-hdr10-hlg-allm-intelligent-voice-recognition-dolby-atmos-43ua83506la,https://vsprod.vijaysales.com/media/catalog/product/2/3/239879_1.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,246496,Sansui,31990,54990,41.83,4,Unavailable,https://www.vijaysales.com/p/246496/sansui-140cm-55-inch-4k-ultra-hd-led-smart-google-tv-hdr10-hlg-memc-dolby-audio-screen-sharing-google-assistant-jsw55ug23,https://vsprod.vijaysales.com/media/catalog/product/2/4/246496_1_.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,245150,Sansui,11990,22490,46.69,4,Available,https://www.vijaysales.com/p/245150/sansui-80cm-32-inch-hd-qled-smart-google-tv-hdr10-hlg-noise-reduction-inbuilt-soundbar-google-assistant-screen-sharing-jss32gsqled,https://vsprod.vijaysales.com/media/catalog/product/j/s/jss32gsqled_1.jpg,Television and Entertainment,HD
02-02-2026 10:51,tvs,243039,Sansui,23690,40490,41.49,5,Available,https://www.vijaysales.com/p/243039/sansui-109cm-43-inch-4k-ultra-hd-smart-led-google-tv-hdr10-hlg-memc-dolby-audio-screen-sharing-google-assistant-jsw43ug23,https://vsprod.vijaysales.com/media/catalog/product/j/s/jsw43ug23-1n.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,240201,Sony,39290,54900,28.43,5,Available,https://www.vijaysales.com/p/240201/sony-bravia-2m2-series-108-cm-43-inch-4k-ultra-hd-led-google-tv-4k-processor-x1-hdr10-hlg-dolbytm-atmos-chromecast-built-in-k-43s22m2,https://vsprod.vijaysales.com/media/catalog/product/2/4/240201_1.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,240939,LG,102990,156690,34.27,5,Available,https://www.vijaysales.com/p/P240939/240939/lg-164cm-65-inch-4k-qned-miniled-tv-webos-25-a8-ai-processor-4k-gen2-dolby-vision-filmmaker-mode-dolby-atmos-hgig-allm-ai-sound-freesync-amd-google-cast-65qned8xa6a-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/240938_1.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,246377,LG,39990,66290,39.67,5,Available,https://www.vijaysales.com/p/246377/lg-ua8200-series-139cm-55-inch-4k-ultra-hd-ai-tv-webos-25-a7-ai-processor-4k-gen8-hdr10-hlg-allm-hgig-ai-chatbot-google-cast-a7-ai-sound-pro-dolby-atmos-55ua82006la-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/246377_1_.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,245014,Xiaomi,28999,44999,35.56,4,Available,https://www.vijaysales.com/p/P245014/245014/xiaomi-x-pro-qled-series-108cm-43-inch-4k-ultra-hd-google-tv-dolby-vision-hdr-10-filmmaker-mode-xiaomi-sound-32gb-storage-google-cast-google-voice-assistant-l43mb-apin-2025,https://vsprod.vijaysales.com/media/catalog/product/2/4/245014_2_.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,243040,Sansui,28990,51290,43.48,4,Unavailable,https://www.vijaysales.com/p/243040/sansui-4k-qled-series-127cm-50-inch-4k-ultra-hd-qled-smart-google-tv-hdr10-hlg-dolby-vision-memc-dolby-atmos-screen-sharing-google-assistant-jsw50ug23q,https://vsprod.vijaysales.com/media/catalog/product/2/4/243040_1_.jpg,Television and Entertainment,4K Ultra HD
02-02-2026 10:51,tvs,243616,TCL,13990,22990,39.15,4,Available,https://www.vijaysales.com/p/243616/tcl-80-cm-32-inches-full-hd-qled-smart-google-tv-with-hdr10-dolby-audio-chromecast-built-in-voice-remote-32v5c,https://vsprod.vijaysales.com/media/catalog/product/2/4/243616_9_.jpg,Television and Entertainment,4K Ultra HD
