scrape_date,scrape_timestamp,category,sku,title,brand,price,mrp,vsp,availability,product_url,image_url,categories,rating,review_count
2026-02-02,2026-02-02 10:51:20,laptops,231079,Microsoft Surface Laptop (7th Edition) (Snapdragon X Elite (12 Core)/ 16GB RAM/ 512GB SSD/ 13.8 inch (35.05 cm)/ Qualcomm Graphics/ Win 11) ZGP-00023,Microsoft,148990,154999,148990,Available,https://www.vijaysales.com/p/231079/microsoft-surface-laptop-7-snapdragon-x-elite-12-core-16gb-ram-512gb-ssd-13-8-inch-35-05-cm-qualcomm-adreno-graphics-win-11-zgp-00023,https://vsprod.vijaysales.com/media/catalog/product/2/3/231079-image1.jpg,Electronics > Computers and Laptops > Laptops > Laptops,,
2026-02-02,2026-02-02 10:51:20,laptops,231077,Microsoft Surface Laptop (7th Edition) (Snapdragon X Plus (10 Core)/ 16GB RAM/ 512GB SSD/ 13.8 inch (35.05 cm)/ Qualcomm Graphics/ Win 11) ZGM-00023,Microsoft,129990,134999,129990,Available,https://www.vijaysales.com/p/231077/microsoft-surface-laptop-7-snapdragon-x-plus-10-core-16gb-ram-512gb-ssd-13-8-inch-35-05-cm-qualcomm-adreno-graphics-win-11-zgm-00023,https://vsprod.vijaysales.com/media/catalog/product/2/3/231077-image1.jpg,Electronics > Computers and Laptops > Laptops > Laptops,,
2026-02-02,2026-02-02 10:51:20,laptops,231076,Microsoft Surface Laptop (7th Edition) (Snapdragon X Plus (10 Core)/ 16GB RAM/ 256GB SSD/ 13.8 inch (35.05 cm)/ Qualcomm Graphics/ Win 11) ZGJ-00023,Microsoft,111570,116999,111570,Unavailable,https://www.vijaysales.com/p/231076/microsoft-surface-laptop-7-snapdragon-x-plus-10-core-16gb-ram-256gb-ssd-13-8-inch-35-05-cm-qualcomm-adreno-graphics-win-11-zgj-00023,https://vsprod.vijaysales.com/media/catalog/product/2/3/231076-image1.jpg,Electronics > Computers and Laptops > Laptops > Laptops,,
2026-02-02,2026-02-02 10:51:20,laptops,251121,Asus TUF F16 Gaming Laptop (Intel Core 5/ 16GB RAM/ 512GB Storage/ 16 Inch (40.64 cm) FHD+ Display/ 6GB-NVIDIA GeForce RTX 4050 Graphics/ MS-Office/ Windows 11) FX677VU-RL055WS,Asus,97990,108990,104990,Available,https://www.vijaysales.com/p/251121/asus-tuf-f16-gaming-laptop-intel-core-5-16gb-ram-512gb-storage-16-inch-40-64-cm-fhd-display-6gb-nvidia-geforce-rtx-4050-graphics-ms-office-windows-11-fx677vu-rl055ws,https://vsprod.vijaysales.com/media/catalog/product/2/5/251121_1_.jpg,Electronics > Computers and Laptops > Laptops > Gaming Laptops,,
2026-02-02,2026-02-02 10:51:20,laptops,251091,Dell 14 Plus Laptop (Intel Core Ultra 5/ 16GB RAM/ 512GB SSD/ 14 Inch (35.56 cm) 2.5K Display/ Intel Arc Graphics/ Windows 11/ MS-Office) ODB1425021001RINU1,Dell,82499,83499,82499,Available,https://www.vijaysales.com/p/251091/dell-14-plus-laptop-intel-core-ultra-5-16gb-ram-512gb-ssd-14-inch-35-56-cm-wva-ips-display-intel-arc-graphics-windows-11-ms-office-odb1425021001rinu1,https://vsprod.vijaysales.com/media/catalog/product/2/5/251091_1_.jpg,Electronics > Computers and Laptops > Laptops > Laptops,,
2026-02-02,2026-02-02 10:51:20,laptops,251010,HP Victus Gaming Laptop (14th Gen Intel Core i5/ 24GB RAM/ 512GB SSD/ 15.6 Inch (39.62 cm) FHD Display/ 6GB-NVIDIA GeForce RTX 3050 Graphics/ Windows 11/ MS-Office) 15-fa2316TX,HP,81499,97759,81499,Available,https://www.vijaysales.com/p/251010/hp-victus-gaming-laptop-14th-gen-intel-core-i5-24gb-ram-512gb-ssd-15-6-inch-39-62-cm-fhd-display-6gb-nvidia-geforce-rtx-3050-graphics-windows-11-ms-office-15-fa2316tx,https://vsprod.vijaysales.com/media/catalog/product/2/5/251010_1_.jpg,Electronics > Computers and Laptops > Laptops > Gaming Laptops,,
2026-02-02,2026-02-02 10:51:20,laptops,251010,HP Victus Gaming Laptop (14th Gen Intel Core i5/ 24GB RAM/ 512GB SSD/ 15.6 Inch (39.62 cm) FHD Display/ 6GB-NVIDIA GeForce RTX 3050 Graphics/ Windows 11/ MS-Office) 15-fa2316TX,HP,81499,97759,81499,Available,https://www.vijaysales.com/p/251010/hp-victus-gaming-laptop-14th-gen-intel-core-i5-24gb-ram-512gb-ssd-15-6-inch-39-62-cm-fhd-display-6gb-nvidia-geforce-rtx-3050-graphics-windows-11-ms-office-15-fa2316tx,https://vsprod.vijaysales.com/media/catalog/product/2/5/251010_1_.jpg,Electronics > Computers and Laptops > Laptops > Gaming Laptops,,
2026-02-02,2026-02-02 10:51:20,laptops,251006,HP Laptop (Intel Core Ultra 5/ 24GB RAM/ 1TB SSD/ 15.6 Inch (39.62 cm) FHD Display/ Intel Arc Graphics/ Windows 11) 15-hr1004TU,HP,73999,83034,73999,Available,https://www.vijaysales.com/p/251006/hp-laptop-intel-core-ultra-5-24gb-ram-1tb-ssd-15-6-inch-39-62-cm-fhd-display-intel-arc-graphics-windows-11-15-hr1004tu,https://vsprod.vijaysales.com/media/catalog/product/2/5/251006_2_.jpg,Electronics > Computers and Laptops > Laptops > Laptops,,
2026-02-02,2026-02-02 10:51:20,laptops,251003,HP Laptop (Intel Core 3/ 24GB RAM/ 512GB SSD/ 15.6 Inch (39.62 cm) FHD Display/ Intel Graphics/ Windows 11) 15-fd0886TU,HP,45499,53412,45499,Available,https://www.vijaysales.com/p/251003/hp-laptop-intel-core-3-24gb-ram-512gb-ssd-15-6-inch-39-62-cm-fhd-display-intel-graphics-windows-11-15-fd0886tu,https://vsprod.vijaysales.com/media/catalog/product/2/5/251003_1_.jpg,Electronics > Computers and Laptops > Laptops > Laptops,,
2026-02-02,2026-02-02 10:51:20,laptops,251001,HP Laptop (Intel Core Ultra 5/ 16GB RAM/ 512GB SSD/ 15.6 Inch (39.6 cm) FHD IPS Display/ Intel Arc Graphics/ Windows 11) 15-fd1254TU,HP,66999,83034,66999,Available,https://www.vijaysales.com/p/251001/hp-laptop-intel-core-ultra-5-16gb-ram-512gb-ssd-15-6-inch-39-6-cm-fhd-ips-display-intel-arc-graphics-windows-11-15-fd1254tu,https://vsprod.vijaysales.com/media/catalog/product/2/5/251001_1_.jpg,Electronics > Computers and Laptops > Laptops > Laptops,,
